id_amat;id_via;anagrafica;gerarchia;rete;tipologia;sede;marcia;norma;lunghezza;LONG_X_4326_CENTROID;LAT_Y_4326_CENTROID;Location
"223";"3243";VIA ARCANGELO CORELLI;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;corsia ciclabile;"49";9.26184537721705;45.4699548060393;"(45.4699548060393, 9.26184537721705)"
"224";"3243";VIA ARCANGELO CORELLI;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"11";9.25166720055227;45.4710188345555;"(45.4710188345555, 9.25166720055227)"
"225";"3243";VIA ARCANGELO CORELLI;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;corsia ciclabile;"205";9.25029000756385;45.4711192675611;"(45.4711192675611, 9.25029000756385)"
"226";"3243";VIA ARCANGELO CORELLI;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;corsia ciclabile;"59";9.25211344903436;45.4710374234372;"(45.4710374234372, 9.25211344903436)"
"228";"7290";VIA VARESINA;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;ordinanza lavori stradali;"183";9.1483855196412;45.4944456434722;"(45.4944456434722, 9.1483855196412)"
"230";"6348";VIA ALFREDO PANZINI;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"5";9.1604599161496;45.4710200156567;"(45.4710200156567, 9.1604599161496)"
"231";"6291";VIA DOMENICO CIMAROSA;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;corsia ciclabile;"81";9.15842468533172;45.4646594220644;"(45.4646594220644, 9.15842468533172)"
"232";"2390";VIA PALMANOVA;;urbana;promiscuo pedoni;carreggiata;bidirezionale;non regolamentato;"25";9.24051520276103;45.499239509248;"(45.499239509248, 9.24051520276103)"
"233";"2390";VIA PALMANOVA;;urbana;promiscuo pedoni;carreggiata;bidirezionale;non regolamentato;"34";9.24110591967606;45.499666846708;"(45.499666846708, 9.24110591967606)"
"234";;VIA WERNER VON SIEMENS;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"7";9.23771451370954;45.5103784666429;"(45.5103784666429, 9.23771451370954)"
"235";"1163";VIALE FRANCESCO RESTELLI;;verde;promiscuo pedoni;parco o area verde;bidirezionale;non regolamentato - parco o area verde;"151";9.19871881219394;45.4918349733185;"(45.4918349733185, 9.19871881219394)"
"236";"2292";VIA SPOLETO;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - discorde;corsia ciclabile;"110";9.2163822510987;45.4954069743133;"(45.4954069743133, 9.2163822510987)"
"237";"2292";VIA SPOLETO;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - discorde;attraversamento - ciclabile;"5";9.21698136173813;45.4951068462574;"(45.4951068462574, 9.21698136173813)"
"238";"2258";VIA GIULIO E CORRADO VENINI;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - discorde;corsia ciclabile;"24";9.21726835534876;45.4950702282846;"(45.4950702282846, 9.21726835534876)"
"239";"2291";VIA MARTIRI OSCURI;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - discorde;corsia ciclabile;"8";9.21729685207588;45.4949535447372;"(45.4949535447372, 9.21729685207588)"
"240";"3117";PIAZZA RISORGIMENTO;;ciclabile;ciclabile sede propria;parterre;monodirezionale - concorde;corsia ciclabile;"57";9.21051666589058;45.4679020471533;"(45.4679020471533, 9.21051666589058)"
"241";"2709";VIA CADUTI DI MARCINELLE;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;corsia ciclabile;"464";9.26340907150595;45.4827273922235;"(45.4827273922235, 9.26340907150595)"
"242";"2709";VIA CADUTI DI MARCINELLE;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;corsia ciclabile;"5";9.26472448524853;45.4806649136377;"(45.4806649136377, 9.26472448524853)"
"243";"1135";VIA VOLTURNO;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"122";9.19109849619683;45.4882309557339;"(45.4882309557339, 9.19109849619683)"
"244";"1108";VIA MELCHIORRE GIOIA;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"8";9.1913118268373;45.4811815511396;"(45.4811815511396, 9.1913118268373)"
"245";"3117";PIAZZA RISORGIMENTO;;ciclabile;ciclabile segnaletica;parterre;monodirezionale - concorde;corsia ciclabile;"18";9.21026511532122;45.4682755602649;"(45.4682755602649, 9.21026511532122)"
"246";"6361";PIAZZALE GIULIO CESARE;;ciclabile;ciclabile sede propria;parterre;bidirezionale;corsia ciclabile;"27";9.15553809672656;45.4733892611549;"(45.4733892611549, 9.15553809672656)"
"247";"2291";VIA MARTIRI OSCURI;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - discorde;attraversamento - ciclabile;"6";9.21721815386185;45.4949667796011;"(45.4949667796011, 9.21721815386185)"
"248";"6388";VIA MONTE ROSA;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"79";9.15019219689651;45.4744441280031;"(45.4744441280031, 9.15019219689651)"
"249";"5142";PIAZZALE DELLE MILIZIE;;ciclabile;ciclabile segnaletica;ponte;monodirezionale - concorde;corsia ciclabile;"262";9.15740980450967;45.449030321629;"(45.449030321629, 9.15740980450967)"
"250";"1088";VIALE ENRICO FERMI;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"11";9.18355054750283;45.5051796384003;"(45.5051796384003, 9.18355054750283)"
"253";"1746";VIA ETTORE MAJORANA;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"20";9.18471425698435;45.5130157902321;"(45.5130157902321, 9.18471425698435)"
"254";"6388";VIA MONTE ROSA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"16";9.1461166164358;45.477508213089;"(45.477508213089, 9.1461166164358)"
"255";"4068";CORSO LODI;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"6";9.22381090262495;45.4400439485088;"(45.4400439485088, 9.22381090262495)"
"256";"2390";VIA PALMANOVA;;verde;promiscuo pedoni;parco o area verde;bidirezionale;non regolamentato - parco o area verde;"474";9.24331085075672;45.501296991689;"(45.501296991689, 9.24331085075672)"
"257";"408";VIA SANTA SOFIA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"138";9.19152143858384;45.4571739172176;"(45.4571739172176, 9.19152143858384)"
"258";"3219";PIAZZALE FERDINANDO MARTINI;;verde;promiscuo pedoni;parco o area verde;bidirezionale;non regolamentato - parco o area verde;"197";9.22148128526646;45.4565330476079;"(45.4565330476079, 9.22148128526646)"
"259";"3219";PIAZZALE FERDINANDO MARTINI;;verde;promiscuo pedoni;parco o area verde;bidirezionale;non regolamentato - parco o area verde;"356";9.22011889660191;45.4569719670744;"(45.4569719670744, 9.22011889660191)"
"260";"1746";VIA ETTORE MAJORANA;;ciclabile;ciclabile segnaletica;marciapiede;bidirezionale;corsia ciclabile;"21";9.17975950549569;45.5141714378521;"(45.5141714378521, 9.17975950549569)"
"261";"6624";VIA NOVARA;;ciclabile;ciclabile segnaletica;passerella;bidirezionale;corsia ciclabile;"180";9.10291774745266;45.4801980491369;"(45.4801980491369, 9.10291774745266)"
"262";"1360";VIALE MARCHE;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"22";9.19744205352707;45.4949243180557;"(45.4949243180557, 9.19744205352707)"
"263";"1055";PIAZZA DELLA REPUBBLICA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"91";9.19869517677999;45.4798324983839;"(45.4798324983839, 9.19869517677999)"
"264";;PARCO NORD;;verde;promiscuo pedoni;parco o area verde;bidirezionale;non regolamentato;"147";9.17951744019692;45.5148260057412;"(45.5148260057412, 9.17951744019692)"
"265";"6188";VIA ALBERTO DA GIUSSANO;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"60";9.16431397875809;45.4681860443575;"(45.4681860443575, 9.16431397875809)"
"266";"3118";CORSO INDIPENDENZA;;ciclabile;ciclabile sede propria;parterre;monodirezionale - concorde;corsia ciclabile;"97";9.21401220815825;45.4677571680527;"(45.4677571680527, 9.21401220815825)"
"267";"5144";ALZAIA NAVIGLIO GRANDE;;urbana;promiscuo veicoli;carreggiata;bidirezionale;FACILITAZIONE - divieto di transito ecc. bici;"1673";9.12971705371904;45.4410814729594;"(45.4410814729594, 9.12971705371904)"
"268";"3319";VIALE DELL'AVIAZIONE;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"348";9.2550837980112;45.460107332516;"(45.460107332516, 9.2550837980112)"
"269";"5275";VIALE CASSALA;;ciclabile;ciclabile segnaletica;ponte;monodirezionale - concorde;corsia ciclabile;"105";9.15880516026754;45.4465957438324;"(45.4465957438324, 9.15880516026754)"
"270";"1313";VIA BENIGNO CRESPI;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;corsia ciclabile;"81";9.18610410466326;45.4986404249796;"(45.4986404249796, 9.18610410466326)"
"271";"1418";VIA EMILIO DE MARCHI;;ciclabile;ciclabile sede propria;ponte;bidirezionale;corsia ciclabile;"133";9.21196520122089;45.505047340334;"(45.505047340334, 9.21196520122089)"
"272";"5275";VIALE CASSALA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"39";9.1581983988702;45.447083471027;"(45.447083471027, 9.1581983988702)"
"273";"6388";VIA MONTE ROSA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"76";9.14922430254018;45.474880266113;"(45.474880266113, 9.14922430254018)"
"275";"6108";VIA GIUSEPPE DEZZA;;ciclabile;ciclabile sede propria;parterre;monodirezionale - concorde;corsia ciclabile;"26";9.16043028034953;45.4608117634985;"(45.4608117634985, 9.16043028034953)"
"276";"6785";VIA CUSAGO;;ciclabile;ciclabile sede propria;margine;monodirezionale - concorde;corsia ciclabile;"251";9.05747339133566;45.4544902528074;"(45.4544902528074, 9.05747339133566)"
"277";"6363";PIAZZA GIOVANNI AMENDOLA;;ciclabile;ciclabile sede propria;parterre;bidirezionale;corsia ciclabile;"101";9.15176982786171;45.4737176753248;"(45.4737176753248, 9.15176982786171)"
"278";"361";VIA UMBERTO VISCONTI DI MODRONE;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"98";9.19933564775592;45.4636954779936;"(45.4636954779936, 9.19933564775592)"
"279";"6707";VIA BISCEGLIE;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;corsia ciclabile;"201";9.11918845907703;45.4495870508816;"(45.4495870508816, 9.11918845907703)"
"280";"1088";VIALE ENRICO FERMI;;ciclabile;ciclabile sede propria;margine;bidirezionale;corsia ciclabile;"172";9.18236326530655;45.5065747178811;"(45.5065747178811, 9.18236326530655)"
"281";"6188";VIA ALBERTO DA GIUSSANO;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"141";9.16342256230174;45.4689092317848;"(45.4689092317848, 9.16342256230174)"
"282";"6188";VIA ALBERTO DA GIUSSANO;;ciclabile;ciclabile segnaletica;marciapiede;bidirezionale;corsia ciclabile;"40";9.16500999867673;45.4677629554488;"(45.4677629554488, 9.16500999867673)"
"283";"1088";VIALE ENRICO FERMI;;ciclabile;ciclabile sede propria;margine;bidirezionale;corsia ciclabile;"211";9.18106256562539;45.5079989892789;"(45.5079989892789, 9.18106256562539)"
"284";"1055";PIAZZA DELLA REPUBBLICA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"68";9.19763537818967;45.4786839983797;"(45.4786839983797, 9.19763537818967)"
"285";"1201";VIA VITTOR PISANI;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"75";9.20200747868007;45.483381371142;"(45.483381371142, 9.20200747868007)"
"286";"1200";PIAZZA DUCA D'AOSTA;;ciclabile;ciclabile segnaletica;marciapiede;bidirezionale;corsia ciclabile;"20";9.20277536898526;45.4838705003787;"(45.4838705003787, 9.20277536898526)"
"287";"1200";PIAZZA DUCA D'AOSTA;;ciclabile;ciclabile segnaletica;marciapiede;bidirezionale;corsia ciclabile;"38";9.20323999907823;45.4839314260696;"(45.4839314260696, 9.20323999907823)"
"288";"1200";PIAZZA DUCA D'AOSTA;;ciclabile;ciclabile segnaletica;marciapiede;bidirezionale;corsia ciclabile;"40";9.2020344537879;45.4845819883753;"(45.4845819883753, 9.2020344537879)"
"289";"3318";VIALE ENRICO FORLANINI;;urbana;promiscuo pedoni;margine;bidirezionale;percorso promiscuo - pedonale e ciclabile;"150";9.25539305079865;45.4617732182127;"(45.4617732182127, 9.25539305079865)"
"290";"1200";PIAZZA DUCA D'AOSTA;;ciclabile;ciclabile segnaletica;marciapiede;bidirezionale;corsia ciclabile;"28";9.20211264096477;45.484201782904;"(45.484201782904, 9.20211264096477)"
"291";"1163";VIALE FRANCESCO RESTELLI;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"8";9.19928480502259;45.4924432245189;"(45.4924432245189, 9.19928480502259)"
"292";"3254";VIALE ARGONNE;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"25";9.23253434804846;45.4683360811457;"(45.4683360811457, 9.23253434804846)"
"294";"1108";VIA MELCHIORRE GIOIA;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;non regolamentato;"41";9.19580090725907;45.4847927444401;"(45.4847927444401, 9.19580090725907)"
"295";"6174";VIA VENTI SETTEMBRE;;ciclabile;ciclabile sede propria;parterre;monodirezionale - concorde;corsia ciclabile;"38";9.17047975099643;45.4703312082687;"(45.4703312082687, 9.17047975099643)"
"296";"6174";VIA VENTI SETTEMBRE;;ciclabile;ciclabile sede propria;parterre;monodirezionale - concorde;corsia ciclabile;"5";9.17069022234178;45.4704558379303;"(45.4704558379303, 9.17069022234178)"
"297";"1200";PIAZZA DUCA D'AOSTA;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"10";9.20202088652452;45.4843582027063;"(45.4843582027063, 9.20202088652452)"
"298";"1200";PIAZZA DUCA D'AOSTA;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;corsia ciclabile;"11";9.20258635364642;45.4838771238426;"(45.4838771238426, 9.20258635364642)"
"299";"2106";BASTIONI DI PORTA VENEZIA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"158";9.20375598224278;45.4746071450384;"(45.4746071450384, 9.20375598224278)"
"300";"1414";PIAZZA GORLA;;urbana;promiscuo pedoni;sottopasso;bidirezionale;non regolamentato;"31";9.22197939119203;45.5037075682447;"(45.5037075682447, 9.22197939119203)"
"301";;PONTE VIA BERTELLI - VIA LISCATE;;urbana;promiscuo pedoni;passerella;bidirezionale;non regolamentato;"30";9.23211904374869;45.5042274718869;"(45.5042274718869, 9.23211904374869)"
"302";"2700";VIALE TURCHIA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"280";9.25977826571265;45.4967852049562;"(45.4967852049562, 9.25977826571265)"
"303";"5450";CAVALCAVIA DON LORENZO MILANI;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"219";9.14671906492308;45.4443302827343;"(45.4443302827343, 9.14671906492308)"
"304";"6631";VIA EDOARDO CHINOTTO;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"178";9.12775281236949;45.4639669728989;"(45.4639669728989, 9.12775281236949)"
"306";"7420";VIA GALLARATE;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"34";9.09844032467031;45.5065878263417;"(45.5065878263417, 9.09844032467031)"
"307";"3315";VIA FERDINANDO MARESCALCHI;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"9";9.23485549833786;45.4689639509094;"(45.4689639509094, 9.23485549833786)"
"308";"3323";VIA MECENATE;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"9";9.24575529026516;45.4543838771556;"(45.4543838771556, 9.24575529026516)"
"309";"3323";VIA MECENATE;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"6";9.24914528175325;45.4518920974523;"(45.4518920974523, 9.24914528175325)"
"310";"1377";PIAZZA CARBONARI;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;non regolamentato;"8";9.20006075340286;45.4948862489019;"(45.4948862489019, 9.20006075340286)"
"311";"6187";VIA GIORGIO PALLAVICINO;;urbana;promiscuo pedoni;carreggiata;bidirezionale;percorso promiscuo - pedonale e ciclabile;"200";9.16222709138387;45.4709713356185;"(45.4709713356185, 9.16222709138387)"
"312";"6891";VIA LIVIO CAMBI;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;corsia ciclabile;"171";9.12558703147624;45.4898873728533;"(45.4898873728533, 9.12558703147624)"
"314";"6631";VIA EDOARDO CHINOTTO;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"136";9.12754695287011;45.4642012740507;"(45.4642012740507, 9.12754695287011)"
"315";"6785";VIA CUSAGO;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"11";9.05900087792542;45.4549581263935;"(45.4549581263935, 9.05900087792542)"
"316";"5377";VIA PIETRO GIORDANI;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"5";9.12190446199147;45.4455689713273;"(45.4455689713273, 9.12190446199147)"
"317";"3220";VIA LAURA CICERI VISCONTI;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"129";9.22096732056884;45.454217035746;"(45.454217035746, 9.22096732056884)"
"318";;AREA VERDE DI VIA FILIPPO PALIZZI;;verde;promiscuo pedoni;parco o area verde;bidirezionale;percorso promiscuo - pedonale e ciclabile;"62";9.14187526401078;45.5036853495776;"(45.5036853495776, 9.14187526401078)"
"321";"1108";VIA MELCHIORRE GIOIA;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"62";9.19788902996529;45.4866594254869;"(45.4866594254869, 9.19788902996529)"
"322";"1036";VIA SAN MARCO;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;corsia ciclabile;"21";9.18903850802694;45.4785102623994;"(45.4785102623994, 9.18903850802694)"
"323";"1088";VIALE ENRICO FERMI;;ciclabile;ciclabile sede propria;margine;bidirezionale;corsia ciclabile;"456";9.17984296759262;45.510835417369;"(45.510835417369, 9.17984296759262)"
"324";"1108";VIA MELCHIORRE GIOIA;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"70";9.20061696550786;45.4893755124489;"(45.4893755124489, 9.20061696550786)"
"325";"1108";VIA MELCHIORRE GIOIA;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"97";9.20366492537282;45.4915730824542;"(45.4915730824542, 9.20366492537282)"
"326";"1108";VIA MELCHIORRE GIOIA;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"54";9.2035056709794;45.4918784495812;"(45.4918784495812, 9.2035056709794)"
"327";"1108";VIA MELCHIORRE GIOIA;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"48";9.20470452896236;45.4925396047862;"(45.4925396047862, 9.20470452896236)"
"328";"1108";VIA MELCHIORRE GIOIA;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;corsia ciclabile;"27";9.19037495205369;45.4805179791005;"(45.4805179791005, 9.19037495205369)"
