Municipio;NIL;Anno Ritiro;Descr Titolo Abilitativo;Numero Abitazioni;Numero Stanze;Numero Vani Accessori Interni;Numero Piani;Volume Totale V/p;Superficie Utile Abitabile;Superficie Accessori Esterni;Superficie Agricoltura;Superficie Attivita' Produttive;Superficie Commercio;Superficie Servizi;Specifica Altra Attivita';Descr_Titolare Titolo Costruire;Consumo Energetico;Rapporto Forma;Fotovoltaico;Solare Termico;Pompe Calore;Caldaia A Condensazione;Geotermico;Nessun Impianto Tra I Citati;PianoCasa
6;Lorenteggio;2019;Permesso di costruire;19;74;38;10;12000;1933;713;0;0;0;0;;Altro;23;47;si;;s\x8d;;s\x8d;;
2;Adriano;2019;SCIA;8;37;30;7;5528;731;1116;;;;;;Cooperativa edilizia;8,9;50;si;;s\x8d;;;;
9;Isola;2019;SCIA;13;37;34;5;6772;773;668;0;0;0;0;;Impresa / Societ\x85;62;72;si;;s\x8d;;;;
6;Lorenteggio;2019;Permesso di costruire;28;80;46;10;12000;2048;625;0;0;335;0;;Altro;23;46;si;;s\x8d;;s\x8d;;
6;Lorenteggio;2019;Permesso di costruire;22;67;36;9;10600;1685;645;0;0;0;0;;Altro;20;47;si;;s\x8d;;s\x8d;;
6;Lorenteggio;2019;Permesso di costruire;26;71;43;10;12000;1792;625;0;0;119;0;;Altro;22;46;si;;s\x8d;;s\x8d;;
9;Maciachini - Maggiolina;2019;SCIA;12;39;34;8;5209;782;1396;;;;;;Altro;107;59;si;;s\x8d;;;;
2;Gorla - Precotto;2019;SCIA;7;28;21;4;3152;746;611;;;;;;Impresa / Societ\x85;39;34;si;;s\x8d;s\x8d;;;
3;Lambrate - Ortica;2019;SCIA;33;111;95;6;9875;2264;3350;;;;;;Cooperativa edilizia;69;46;si;;s\x8d;s\x8d;;;
2;Adriano;2019;SCIA;14;54;44;9;6640;920;1238;;;;;;Cooperativa edilizia;10;45;si;;s\x8d;;;;
5;Tibaldi;2019;SCIA;10;33;36;3;2560;501;155;;;;;;Impresa / Societ\x85;59;83;si;;s\x8d;;;;
7;Quarto Cagnino;2019;SCIA;24;104;96;10;10495;1668;1142;;;;;;Altro;75;47;si;;s\x8d;;;;
6;Lorenteggio;2019;Permesso di costruire;19;74;36;10;12000;2045;622;0;0;0;0;;Altro;23;43;si;;s\x8d;;s\x8d;;
6;Lorenteggio;2019;Permesso di costruire;26;;;10;12000;1795;628;0;0;428;0;;Altro;23;46;si;;s\x8d;;s\x8d;;
6;Giambellino;2019;SCIA;31;113;88;8;20882;2378;2757;;;;;;Altro;64;47;si;s\x8d;s\x8d;;;;
2;Adriano;2019;SCIA;12;55;48;10;7698;965;1865;;;;;;Cooperativa edilizia;14;44;si;;s\x8d;;;;
8;Ghisolfa;2019;SCIA;62;180;248;10;16194;4820;4205;;;;;terziario;Impresa / Societ\x85;75;41;si;;s\x8d;;;;
8;Tre Torri;2019;SCIA;48;;;10;20160;5928;5968;;;;;;Altro;;;si;;s\x8d;;s\x8d;;
8;Maggiore - Musocco - Certosa;2019;SCIA;170;445;623;11;36750;11082;12891;;;;;;Impresa / Societ\x85;60;40;si;;s\x8d;;;;
8;Quarto Oggiaro - Vialba - Musocco;2019;Permesso di costruire;8;27;24;3;2730;250;742;;;;;;Altro;30;54;si;s\x8d;;s\x8d;;;
6;Barona;2019;Permesso di costruire;104;340;319;9;42082;7528;6092;;;;;;Altro;38;45;si;;;;;;
8;Ghisolfa;2019;SCIA;58;193;579;10;16197;4838;4226;0;0;0;0;;Persona fisica;73;41;si;;s\x8d;;;;
9;Isola;2019;SCIA;26;91;104;9;9206;1707;1781;0;0;0;0;;Altro;104;38;si;;;;s\x8d;;
2;Gorla - Precotto;2019;SCIA;14;33;36;6;5577;759;639;0;0;0;0;;Impresa / Societ\x85;118;59;si;;s\x8d;;;;
6;Bande Nere;2019;SCIA;28;70;96;7;6657;1804;2052;0;0;0;0;;Altro;73;33;;;s\x8d;;;;
2;Gorla - Precotto;2019;SCIA;5;11;10;1;1687;255;383;0;0;0;0;;Impresa / Societ\x85;118;59;si;;s\x8d;;;;
5;Vigentino - Q.re Fatima;2019;SCIA;75;229;261;5;17443;4849;3897;0;0;0;0;;Altro;21;49;si;;s\x8d;;;;
8;Tre Torri;2019;SCIA;29;;;6;12795;3792;4102;;;;;;Altro;;;si;;s\x8d;;s\x8d;;
8;Tre Torri;2019;SCIA;25;;;6;10374;3067;3315;;;;;;Altro;;;si;;s\x8d;;s\x8d;;
8;Q.re Gallaratese - Q.re San Leonardo - Lampugnano;2019;Permesso di costruire;145;;;24;62856;12396;9808;;;;;;Impresa / Societ\x85;;;si;;s\x8d;;s\x8d;;Piano nazionale di edilizia abitativa (Dl. 112/2008 e delibera CIPE 8-5-2009)
6;Lorenteggio;2019;Permesso di costruire;24;62;38;9;10600;1448;645;0;0;86;0;;Altro;21;47;si;;s\x8d;;s\x8d;;
6;Porta Magenta;2019;SCIA Alternativa;8;16;8;2;1470;395;129;0;0;0;0;;Impresa / Societ\x85;82;6;;;;s\x8d;;;
3;Lambrate - Ortica;2019;SCIA;54;183;162;9;20375;4077;5973;;;;;;Cooperativa edilizia;60;44;;;;;;;
2;Adriano;2019;SCIA;1;1;3;2;395;45;117;;;;;;Altro;42;43;si;s\x8d;s\x8d;;;;
2;Adriano;2019;SCIA;1;1;3;2;395;45;117;;;;;;Altro;42;43;si;s\x8d;s\x8d;;;;
2;Adriano;2019;SCIA;1;1;3;2;395;45;117;;;;;;Altro;42;43;si;s\x8d;s\x8d;;;;
2;Adriano;2019;SCIA;1;1;3;2;395;45;117;;;;;;Altro;42;43;si;s\x8d;s\x8d;;;;
2;Adriano;2019;SCIA;1;1;3;2;395;45;117;;;;;;Altro;45;51;si;s\x8d;s\x8d;;;;
2;Adriano;2019;SCIA;1;1;3;2;395;45;117;;;;;;Altro;42;43;si;s\x8d;s\x8d;;;;
2;Adriano;2019;SCIA;1;1;3;2;395;45;117;;;;;;Altro;45;51;si;s\x8d;s\x8d;;;;
4;XXII Marzo;2019;SCIA;36;55;112;8;17451;1627;2640;;;;;;Altro;54;46;si;;s\x8d;;s\x8d;;
2;Adriano;2019;SCIA;1;1;3;2;395;45;117;;;;;;Altro;42;43;si;s\x8d;s\x8d;;;;
2;Adriano;2019;SCIA;1;1;3;2;395;45;117;;;;;;Altro;45;51;si;s\x8d;s\x8d;;;;
2;Adriano;2019;SCIA;1;1;3;2;395;45;117;;;;;;Altro;42;43;si;s\x8d;s\x8d;;;;
2;Adriano;2019;SCIA;1;1;3;2;395;45;117;;;;;;Altro;45;51;si;s\x8d;s\x8d;;;;
2;Greco - Segnano;2019;SCIA;12;32;29;6;4270;648;812;;;;;;Impresa / Societ\x85;26;66;si;s\x8d;s\x8d;;;;
2;Greco - Segnano;2019;SCIA;1;5;4;2;534;91;46;;;;;;Impresa / Societ\x85;26;66;si;s\x8d;s\x8d;;;;
5;Pta Romana;2019;SCIA;34;115;71;8;55900;2138;2062;;;;;;Altro;12;2;si;;s\x8d;s\x8d;s\x8d;;
5;Porta Ticinese - Conca del Naviglio;2019;Permesso di costruire;498;498;;12;49017;15836;;;;503;;;Altro;172;3;si;;;;s\x8d;;
2;Adriano;2019;SCIA;1;1;3;2;395;45;117;;;;;;Altro;42;43;si;s\x8d;s\x8d;;;;
1;Brera;2019;Permesso di costruire;32;120;168;10;31596;3379;4682;;;;;uffici;Altro;65;39;si;;s\x8d;;s\x8d;;
2;Adriano;2019;Permesso di costruire;20;61;66;10;6709;1338;2179;;;;;;Cooperativa edilizia;59;41;si;;s\x8d;;;;
9;Comasina;2019;Permesso di costruire;8;29;39;4;2412;673;1098;;;;;;Impresa / Societ\x85;97;92;si;s\x8d;s\x8d;;;;
8;Maggiore - Musocco - Certosa;2019;Permesso di costruire;55;176;178;10;19953;3542;2925;;;;;;Impresa / Societ\x85;54;47;si;;s\x8d;;;;
8;Maggiore - Musocco - Certosa;2019;Permesso di costruire;85;312;318;24;34028;6199;4102;0;0;0;0;;Impresa / Societ\x85;53;43;si;;s\x8d;;;;
4;Umbria - Molise - Calvairate;2019;Permesso di costruire;28;82;75;7;5045;1508;1060;0;0;0;0;;Impresa / Societ\x85;;45;si;s\x8d;s\x8d;;;;
8;Pagano;2019;Permesso di costruire;13;38;42;8;7390;918;1144;;;;;;Altro;11;53;si;s\x8d;s\x8d;s\x8d;;;
7;Quarto Cagnino;2019;Permesso di costruire;44;112;112;6;12271;2413;3470;;;;;;Impresa / Societ\x85;30;43;si;s\x8d;s\x8d;;;;
1;Porta Ticinese - Conca del Naviglio;2019;Permesso di costruire;10;24;21;5;2287;584;199;;178;;;;Altro;59;60;si;;s\x8d;;;;
6;Barona;2019;Permesso di costruire;37;73;68;5;17664;1850;2473;;;;;;Altro;127;4;si;s\x8d;s\x8d;;;;
7;Quinto Romano;2019;Permesso di costruire;22;75;80;7;6999;1430;2144;;;;;;Cooperativa edilizia;72;54;si;;s\x8d;;s\x8d;;
6;Porta Genova;2019;Permesso di costruire;23;82;78;10;5898;1763;1893;0;0;0;0;;Impresa / Societ\x85;74;54;si;;s\x8d;;;;
5;Scalo Romana;2019;Permesso di costruire;72;277;226;17;52503;5171;8886;;;;;;Altro;97;4;si;;s\x8d;;;;
9;Greco - Segnano;2019;Permesso di costruire;4;4;10;3;953;121;165;0;0;0;0;;Altro;103;78;si;s\x8d;s\x8d;;;;
6;Lorenteggio;2019;Permesso di costruire;26;69;41;10;12000;1690;716;0;0;65;0;;Altro;23;47;si;;s\x8d;;s\x8d;;
4;Corsica;2019;Permesso di costruire;36;109;99;12;18103;2505;3013;;;;;;Cooperativa edilizia;76;47;si;;;;s\x8d;;
4;Corsica;2019;Permesso di costruire;32;105;90;12;17011;2360;2801;;;;;;Cooperativa edilizia;78;47;si;;;;s\x8d;;
4;Corsica;2019;Permesso di costruire;15;40;35;8;7624;874;1270;;;;;;Cooperativa edilizia;81;46;si;;;;s\x8d;;
9;Dergano;2019;Permesso di costruire;43;130;100;14;7885;2460;1330;0;0;0;0;;Altro;18;43;si;;s\x8d;;;;
2;Gorla - Precotto;2019;Permesso di costruire;61;205;215;9;16000;3850;4200;;;;;;Cooperativa edilizia;29;59;si;;s\x8d;;s\x8d;;
3;Citta' studi;2019;Permesso di costruire;99;353;407;6;28694;8030;6670;;;;;;Impresa / Societ\x85;5;42;si;;s\x8d;;s\x8d;;
8;Trenno;2019;Permesso di costruire;9;33;34;8;10200;1260;1000;;;;;;Persona fisica;13;49;si;;s\x8d;;;;
6;Porta Genova;2019;Permesso di costruire;1;4;4;1;346;107;40;;;;;;Impresa / Societ\x85;80;71;;s\x8d;s\x8d;;;;
9;Comasina;2019;Permesso di costruire;36;132;172;6;20397;3066;1151;0;0;0;0;;Altro;19;46;si;;s\x8d;;s\x8d;;
6;Lorenteggio;2019;Permesso di costruire;28;68;42;10;12000;1732;671;0;0;118;0;;Altro;28;47;si;;s\x8d;;s\x8d;;
6;Lorenteggio;2019;Permesso di costruire;34;81;55;10;12000;1957;735;;;;;;Altro;35;48;si;;s\x8d;;s\x8d;;
6;Lorenteggio;2019;Permesso di costruire;26;65;46;10;12000;1718;745;0;0;205;0;;Altro;33;48;si;;s\x8d;;s\x8d;;
6;Lorenteggio;2019;Permesso di costruire;28;68;44;10;12000;1715;740;0;0;0;0;;Altro;32;48;si;;s\x8d;;s\x8d;;
6;Ronchetto sul Naviglio - Q.re Lodovico il Moro;2019;Permesso di costruire;43;140;120;5;9840;2909;2283;;;;;;Altro;91;50;si;;s\x8d;;s\x8d;;
6;Lorenteggio;2019;Permesso di costruire;26;72;44;10;12000;1780;755;0;0;80;0;;Altro;23;47;si;;s\x8d;;s\x8d;;
6;Lorenteggio;2019;Permesso di costruire;32;68;48;9;10600;1728;604;0;0;0;0;;Altro;25;47;si;;s\x8d;;s\x8d;;
6;Lorenteggio;2019;Permesso di costruire;36;84;56;10;12000;1975;665;0;0;0;0;;Altro;28;47;si;;s\x8d;;s\x8d;;
6;Lorenteggio;2019;Permesso di costruire;24;58;38;9;10600;1484;640;0;0;0;0;;Altro;25;47;si;;s\x8d;;s\x8d;;
6;Lorenteggio;2019;Permesso di costruire;28;79;44;10;12000;2025;749;;;;;;Altro;23;47;si;;s\x8d;;s\x8d;;
6;Lorenteggio;2019;Permesso di costruire;23;68;38;10;12000;1770;752;0;0;76;0;;Altro;22;47;si;;s\x8d;;s\x8d;;
9;Comasina;2019;Permesso di costruire;34;99;82;16;16446;2081;1958;;;;;;Cooperativa edilizia;93;49;si;;s\x8d;s\x8d;;;
3;Buenos Aires - Porta Venezia - Porta Monforte;2019;Permesso di costruire;46;154;132;7;16401;3088;1992;;;;;;Altro;69;44;si;;s\x8d;;;;
6;Lorenteggio;2019;Permesso di costruire;17;64;32;9;10600;2030;677;0;0;0;0;;Altro;21;47;si;;s\x8d;;s\x8d;;
6;Bande Nere;2019;Permesso di costruire;15;61;45;8;10014;1177;2057;0;0;0;0;;Altro;62;79;;;s\x8d;;;;
9;Porta Garibaldi - Porta Nuova;2019;Permesso di costruire;8;23;23;4;2700;512;269;;;30;;;Persona fisica;42;47;si;s\x8d;s\x8d;;;;
6;Moncucco - San Cristoforo;2020;SCIA;107;294;288;4;28614;5610;5015;;;950;;;Altro;94;48;si;;s\x8d;;s\x8d;;
2;Gorla - Precotto;2020;SCIA;695;695;695;7;104606;14414;7267;0;0;0;0;;Impresa / Societ\x85;87;24;si;;s\x8d;;;;
2;Greco - Segnano;2020;SCIA;25;71;91;3;5877;1784;1417;;;;;;Altro;;60;si;s\x8d;s\x8d;;s\x8d;;
2;Greco - Segnano;2020;SCIA;27;79;94;4;6440;1948;1417;;;;;;Altro;;57;si;s\x8d;s\x8d;;s\x8d;;
2;Adriano;2020;SCIA;36;140;126;7;13292;2683;4322;;;;;;Cooperativa edilizia;52;43;si;;;s\x8d;s\x8d;;
8;Villapizzone - Cagnola - Boldinasco;2020;SCIA;34;122;178;17;23132;2634;2457;;;;;;Impresa / Societ\x85;75;45;si;;s\x8d;;s\x8d;;
8;Villapizzone - Cagnola - Boldinasco;2020;Permesso di costruire;47;133;152;9;16188;3177;2397;;;;;;Altro;51;39;si;s\x8d;s\x8d;;;;
3;Lambrate - Ortica;2020;SCIA;107;330;341;9;60137;6893;7473;0;0;0;0;;Altro;70;48;si;;s\x8d;;s\x8d;;
7;Quarto Cagnino;2020;SCIA;14;37;37;7;2344;727;310;;;;;;Impresa / Societ\x85;23;85;si;s\x8d;s\x8d;;;;
8;Maggiore - Musocco - Certosa;2020;SCIA;48;137;169;12;17198;3100;4428;;;318;;;Impresa / Societ\x85;69;44;si;;s\x8d;;;;
8;Villapizzone - Cagnola - Boldinasco;2020;SCIA;25;80;114;13;14006;1499;2117;;;;;;Impresa / Societ\x85;77;47;si;;s\x8d;;s\x8d;;
9;Isola;2020;SCIA;9;32;27;6;3006;588;258;;;207;;UFFICI;Persona fisica;119;62;si;;s\x8d;;;;
9;Greco - Segnano;2020;SCIA;35;95;137;6;7095;2205;1538;;;;;;Impresa / Societ\x85;;;si;;s\x8d;;;;
3;Cimiano - Rottole - Q.re Feltre;2020;SCIA;113;405;385;20;45533;7030;9032;;;;;;Altro;124;45;si;;s\x8d;;;;
2;Adriano;2020;SCIA;13;51;50;7;3290;974;1298;0;0;0;0;;Cooperativa edilizia;56;43;si;;s\x8d;s\x8d;s\x8d;;
2;Adriano;2020;SCIA;28;109;87;13;7203;2154;2760;0;0;0;0;;Cooperativa edilizia;66;64;si;;s\x8d;s\x8d;s\x8d;;
6;Giambellino;2020;SCIA;34;102;125;20;8472;2824;2000;0;0;0;0;;Impresa / Societ\x85;80;42;si;;s\x8d;;s\x8d;;
8;Villapizzone - Cagnola - Boldinasco;2020;SCIA;44;162;230;20;27218;3418;2861;;;;;;Impresa / Societ\x85;74;45;si;;s\x8d;;s\x8d;;
8;Villapizzone - Cagnola - Boldinasco;2020;SCIA Alternativa;10;27;23;6;6819;580;1022;;;;;;Persona fisica;86;50;si;;s\x8d;;;;
4;Corsica;2020;Permesso di costruire;37;120;103;10;13054;2311;1247;;;;;;Impresa / Societ\x85;208;45;si;;s\x8d;;s\x8d;;
5;Morivione;2020;SCIA Alternativa;38;115;114;8;13611;2442;4562;;;;;;Impresa / Societ\x85;55;51;si;;s\x8d;s\x8d;;;
4;Corsica;2020;Permesso di costruire;21;80;80;9;18050;2823;1499;;;;;;Impresa / Societ\x85;208;45;si;;s\x8d;;s\x8d;;
8;Villapizzone - Cagnola - Boldinasco;2020;SCIA Alternativa;17;56;52;6;11000;1145;1674;;;;;;Persona fisica;86;50;si;;s\x8d;;;;
3;Cimiano - Rottole - Q.re Feltre;2020;SCIA Alternativa;55;211;202;24;22387;3623;1565;;;;;;Impresa / Societ\x85;135;43;si;;s\x8d;;;;
6;Moncucco - San Cristoforo;2020;SCIA Alternativa;5;10;10;4;1400;192;206;;;;;;Impresa / Societ\x85;23;41;;;s\x8d;;;;
3;Cimiano - Rottole - Q.re Feltre;2020;SCIA Alternativa;35;91;134;17;16045;2456;1266;;;;;;Impresa / Societ\x85;122;43;si;;s\x8d;;;;
3;Cimiano - Rottole - Q.re Feltre;2020;SCIA Alternativa;18;36;36;4;7101;674;1572;;;;;;Impresa / Societ\x85;92;7;si;;s\x8d;;;;
7;San Siro;2020;SCIA;8;13;24;4;1842;412;299;;;;;;Altro;69;61;si;;s\x8d;;;;
6;Giambellino;2020;Permesso di costruire;26;50;56;5;4844;1227;798;;;;;;Ente pubblico;28;46;si;s\x8d;;;;;
8;Quarto Oggiaro - Vialba - Musocco;2020;SCIA;127;427;611;15;56612;9238;10770;0;0;0;0;;Altro;115;38;si;;s\x8d;;s\x8d;;
9;Maciachini - Maggiolina;2020;SCIA;16;32;26;5;2915;679;538;;;;;;Altro;45;33;si;s\x8d;s\x8d;s\x8d;;;
7;Porta Magenta;2020;SCIA Alternativa;20;20;40;4;3780;700;300;;;;;;Impresa / Societ\x85;;;si;s\x8d;s\x8d;;;;
2;Adriano;2020;Permesso di costruire;18;36;36;6;2411;787;656;;;;;;Impresa / Societ\x85;12;3;si;;;;;;
2;Gorla - Precotto;2020;Permesso di costruire;13;39;26;6;5000;660;1000;0;0;0;0;;Impresa / Societ\x85;29;6;si;;s\x8d;;;;
6;Porta Ticinese - Conchetta;2020;Permesso di costruire;20;63;55;6;75893;1313;1790;;;;;;Altro;25;49;;;s\x8d;;;;
2;Gorla - Precotto;2020;SCIA;35;;;11;7350;2189;1581;;;;;;Impresa / Societ\x85;46;68;si;;s\x8d;;s\x8d;;
4;Corsica;2020;Permesso di costruire;37;120;103;10;13054;2311;1213;;;;;;Impresa / Societ\x85;208;45;si;;s\x8d;;s\x8d;;
1;Porta Vigentina - Porta Lodovica;2020;SCIA;46;100;184;9;12124;3608;1881;;;324;;;Altro;;;;;s\x8d;;s\x8d;;
1;Duomo;2020;SCIA;13;25;43;6;14993;2068;778;;;526;;;Altro;98;33;;;s\x8d;;s\x8d;;
6;Porta Ticinese - Conchetta;2020;Permesso di costruire;28;75;86;4;13525;1883;912;;;;;Muri strutture tramezzi pianerottoli;Altro;82;55;si;;s\x8d;;;;
4;Pta Romana;2020;Permesso di costruire;10;30;28;3;3584;495;44;0;0;0;0;;Altro;391;53;si;;s\x8d;;s\x8d;;
2;Adriano;2020;Permesso di costruire;3;9;11;3;639;198;77;;;;;;Persona fisica;;;;;;;;;
2;Gorla - Precotto;2020;SCIA;23;70;56;6;6500;1494;1249;0;0;0;0;;Impresa / Societ\x85;52;57;si;s\x8d;s\x8d;s\x8d;;;
1;Guastalla;2020;Permesso di costruire;39;94;96;7;11500;2494;246;;;;;uffici;Altro;89;67;si;;s\x8d;;s\x8d;;
9;Affori;2020;Permesso di costruire;96;396;288;10;27243;7972;10608;;;;;;Cooperativa edilizia;;;;;;;;;
3;Buenos Aires - Porta Venezia - Porta Monforte;2020;Permesso di costruire;5;28;24;6;3391;430;670;0;0;0;0;;Persona fisica;;;si;;s\x8d;;s\x8d;;
8;Villapizzone - Cagnola - Boldinasco;2020;Permesso di costruire;19;53;63;9;5027;1182;2032;;;;;;Altro;73;55;;;s\x8d;s\x8d;;;
8;Sarpi;2020;Permesso di costruire;20;59;74;7;9405;1408;1441;;;;;;Altro;106;48;;;;;;s\x8d;
4;Corsica;2020;Permesso di costruire;95;320;286;9;44159;6271;10733;;;;;prod. non manifatt.+serv.;Altro;161;44;si;;s\x8d;;s\x8d;;
7;Quinto Romano;2020;Permesso di costruire;24;79;68;7;7759;1587;2430;;;;;;Cooperativa edilizia;68;49;si;;s\x8d;;s\x8d;;
5;Pta Romana;2020;Permesso di costruire;57;114;228;6;26532;4334;4781;0;0;0;0;;Altro;8;38;si;;s\x8d;;;;
6;Ronchetto sul Naviglio - Q.re Lodovico il Moro;2020;SCIA;3;9;12;2;765;248;58;;;;;;Impresa / Societ\x85;;17;;s\x8d;s\x8d;;;;
3;Citta' studi;2020;Permesso di costruire;93;275;156;11;18500;6602;4075;0;0;0;0;;Impresa / Societ\x85;44;41;si;s\x8d;s\x8d;;;;
3;Buenos Aires - Porta Venezia - Porta Monforte;2020;Permesso di costruire;105;354;463;11;41687;9681;9121;0;0;0;0;;Altro;50;49;si;;s\x8d;;s\x8d;;
6;Bande Nere;2020;Permesso di costruire;6;15;16;5;2600;415;517;;;;;;Impresa / Societ\x85;;26;si;s\x8d;s\x8d;;;;
6;Lorenteggio;2020;Permesso di costruire;103;310;410;9;56656;7251;7607;;;;;Servizi convenzionati con Comune;Cooperativa edilizia;116;4;si;;s\x8d;;;;
2;Greco - Segnano;2020;SCIA;24;59;64;8;9414;1391;2063;;;;;;Impresa / Societ\x85;27;47;si;s\x8d;s\x8d;;;;
8;Quarto Oggiaro - Vialba - Musocco;2020;SCIA Alternativa;64;214;308;15;28504;4628;5293;0;0;0;0;;Impresa / Societ\x85;115;38;si;;s\x8d;;s\x8d;;
7;Baggio - Q.re degli Olmi - Q.re Valsesia;2020;Permesso di costruire;26;66;67;5;4641;1376;2089;;;;;;Impresa / Societ\x85;22;;si;s\x8d;s\x8d;;;;
8;Quarto Oggiaro - Vialba - Musocco;2020;SCIA Alternativa;63;213;303;15;28504;4610;5478;0;0;0;0;;Impresa / Societ\x85;115;38;si;;s\x8d;;s\x8d;;
1;Magenta - S.Vittore;2020;Permesso di costruire;14;28;42;8;4181;1133;1157;0;0;0;0;UFFICI DIREZIONALI;Altro;57;47;si;;s\x8d;;;;
5;Tibaldi;2020;SCIA;9;25;27;6;2649;581;749;0;0;0;0;;Impresa / Societ\x85;50;55;si;;s\x8d;;;;
6;Porta Genova;2020;Permesso di costruire;13;40;43;9;4819;798;518;;;163;;;Impresa / Societ\x85;87;45;si;;s\x8d;s\x8d;;;
6;Giambellino;2020;Permesso di costruire;24;41;52;5;4160;1020;801;;;;;;Ente pubblico;28;46;si;s\x8d;;;;;
9;Dergano;2021;SCIA Alternativa;5;15;20;2;1159;273;49;0;0;0;0;;Impresa / Societ\x85;300;53;si;;s\x8d;s\x8d;;;
9;Dergano;2021;SCIA Alternativa;2;8;8;2;537;163;;;;;;;Impresa / Societ\x85;194;65;si;s\x8d;s\x8d;;;;
8;Sarpi;2021;SCIA Alternativa;2;6;10;5;1953;181;434;;;;;;Persona fisica;68;51;si;;s\x8d;;s\x8d;;
9;Dergano;2021;SCIA Alternativa;8;20;19;6;2636;619;657;;;85;;;Impresa / Societ\x85;58;50;si;s\x8d;s\x8d;;;;
9;Bovisa;2021;SCIA Alternativa;9;36;36;6;4213;750;350;0;0;0;0;;Altro;67;51;si;;s\x8d;;s\x8d;;
6;Porta Ticinese - Conchetta;2021;SCIA Alternativa;71;223;234;9;24241;5225;6049;;;;;;Impresa / Societ\x85;106;52;si;;s\x8d;;;;
9;Bovisa;2021;SCIA Alternativa;35;104;114;6;11859;1720;1312;0;0;0;0;;Altro;67;51;si;;s\x8d;;s\x8d;;
3;Lambrate - Ortica;2021;SCIA Alternativa;31;74;33;7;5774;1925;;;;;;;Cooperativa edilizia;65;49;si;;s\x8d;;s\x8d;;
8;Maggiore - Musocco - Certosa;2021;SCIA Alternativa;35;112;115;8;14000;2570;1697;;;;;;Impresa / Societ\x85;86;50;si;;s\x8d;;;;
2;Loreto - Casoretto - NoLo;2021;SCIA Alternativa;44;117;122;5;13070;2651;713;;;56;;;Impresa / Societ\x85;116;44;si;;s\x8d;s\x8d;;;
8;Villapizzone - Cagnola - Boldinasco;2021;SCIA Alternativa;10;29;37;9;3259;626;350;;;;;;Impresa / Societ\x85;89;41;si;;s\x8d;s\x8d;;;
9;Dergano;2021;Permesso di costruire;32;80;92;9;13168;1880;1729;;;;;;Impresa / Societ\x85;108;52;si;;s\x8d;s\x8d;;;
6;Porta Genova;2021;SCIA Alternativa;15;56;80;9;5236;1342;488;;;;;commerciale;Impresa / Societ\x85;103;46;si;;s\x8d;;;;
2;Isola;2021;SCIA Alternativa;10;26;25;8;4817;560;690;;;;;;Altro;31;59;;;;;;;
8;Ghisolfa;2021;SCIA Alternativa;47;136;137;12;26500;3289;4805;;;;;;Impresa / Societ\x85;45;45;si;;s\x8d;s\x8d;;;
1;Magenta - S.Vittore;2021;SCIA Alternativa;88;252;313;9;23073;6874;1956;0;0;1121;0;;Impresa / Societ\x85;45;34;si;;s\x8d;;;;
8;Maggiore - Musocco - Certosa;2021;SCIA Alternativa;17;66;17;9;7287;1466;533;;;;;;Impresa / Societ\x85;86;50;si;;s\x8d;;;;
9;Bovisa;2021;SCIA Alternativa;42;122;138;8;13847;2764;2498;;;;;;Impresa / Societ\x85;80;46;si;;s\x8d;;;;
7;Baggio - Q.re degli Olmi - Q.re Valsesia;2021;SCIA Alternativa;20;64;48;6;7560;1500;1411;0;0;0;0;;Impresa / Societ\x85;12;54;si;;s\x8d;s\x8d;;;
6;Ronchetto sul Naviglio - Q.re Lodovico il Moro;2021;SCIA Alternativa;12;42;60;5;13300;1056;1968;;;;;;Impresa / Societ\x85;28;51;si;s\x8d;;;s\x8d;;
7;Quarto Cagnino;2021;SCIA Alternativa;12;38;41;6;2352;731;500;;;;;;Impresa / Societ\x85;23;33;si;s\x8d;s\x8d;;s\x8d;;
6;Ronchetto sul Naviglio - Q.re Lodovico il Moro;2021;SCIA Alternativa;55;165;200;12;28380;3080;3215;;;;;;Impresa / Societ\x85;15;44;si;s\x8d;s\x8d;;s\x8d;;
4;XXII Marzo;2021;SCIA Alternativa;11;33;42;9;8864;746;2057;;;;;;Impresa / Societ\x85;22;34;si;s\x8d;s\x8d;;;;
2;Padova - Turro - Crescenzago;2021;SCIA Alternativa;11;24;26;5;1510;457;;;;;;;Impresa / Societ\x85;48;59;si;;s\x8d;s\x8d;;;
8;Maggiore - Musocco - Certosa;2021;Permesso di costruire;72;189;203;14;41036;3923;7370;;;165;;;Altro;;45;si;;;;s\x8d;;
2;Gorla - Precotto;2021;SCIA Alternativa;49;116;111;6;12313;2434;2836;;;;;;Impresa / Societ\x85;54;51;si;;s\x8d;;;;
8;Villapizzone - Cagnola - Boldinasco;2021;SCIA Alternativa;16;20;32;6;11553;1783;551;0;0;0;0;;Impresa / Societ\x85;110;49;si;;s\x8d;s\x8d;;;
9;Dergano;2021;SCIA Alternativa;2;6;8;2;537;163;;;;;;;Impresa / Societ\x85;194;65;si;s\x8d;s\x8d;;;;
8;Villapizzone - Cagnola - Boldinasco;2021;SCIA Alternativa;38;119;115;8;8237;2562;3249;;;;;;Impresa / Societ\x85;0;;;;;;;;
8;Ghisolfa;2021;SCIA Alternativa;16;29;39;10;21186;721;411;0;0;0;0;;Impresa / Societ\x85;38;43;si;s\x8d;s\x8d;;;;
8;Maggiore - Musocco - Certosa;2021;Permesso di costruire;136;344;342;14;61286;7513;8672;;;952;;;Altro;;45;si;;;;s\x8d;;
